loan_id,month_index,reporting_month,origination_month,loan_age_months,remaining_term_months,original_balance,current_balance,interest_rate,credit_score_band,ltv_band,dti_band,state,loan_purpose,occupancy_type,property_type,servicer_name,current_status,days_past_due,modification_flag,prepayment_flag,default_flag,loss_severity_band,last_updated_at,source_system,document_status,next_state,next_3m_delinquency_flag,next_6m_delinquency_flag,next_12m_default_flag,next_12m_prepayment_flag,exception_required,exception_type
LN0000477,5,2022-11,2022-06,5,355,163099.0,162057.68,4.712,740-779,90-95%,28-36%,MO,Refinance,Primary,Condo,Servicer_D,Current,0,0,0,0,,2022-11-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0000477,6,2022-12,2022-06,6,354,163099.0,161846.96,4.712,740-779,90-95%,28-36%,MO,Refinance,Primary,Condo,Servicer_D,Current,0,0,0,0,,2022-12-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0000478,1,2021-08,2021-07,1,359,112146.0,112012.27,5.041,700-739,80-90%,28-36%,NC,Home Improvement,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2021-08-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0000478,2,2021-09,2021-07,2,358,112146.0,111877.98,5.041,700-739,80-90%,28-36%,NC,Home Improvement,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2021-09-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0000478,3,2021-10,2021-07,3,357,112146.0,111743.12,5.041,700-739,80-90%,28-36%,NC,Home Improvement,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2021-10-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0000478,4,2021-11,2021-07,4,356,112146.0,111607.7,5.041,700-739,80-90%,28-36%,NC,Home Improvement,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2021-11-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0000478,5,2021-12,2021-07,5,355,112146.0,111471.71,5.041,700-739,80-90%,28-36%,NC,Home Improvement,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2021-12-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0000478,6,2022-01,2021-07,6,354,112146.0,111335.14,5.041,700-739,80-90%,28-36%,NC,Home Improvement,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2022-01-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0000478,7,2022-02,2021-07,7,353,112146.0,111198.01,5.041,700-739,80-90%,28-36%,NC,Home Improvement,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2022-02-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0000478,8,2022-03,2021-07,8,352,112146.0,111060.29,5.041,700-739,80-90%,28-36%,NC,Home Improvement,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2022-03-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0000478,9,2022-04,2021-07,9,351,112146.0,110922.0,5.041,700-739,80-90%,28-36%,NC,Home Improvement,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2022-04-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0000478,10,2022-05,2021-07,10,350,112146.0,110783.13,5.041,700-739,80-90%,28-36%,NC,Home Improvement,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2022-05-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0000478,11,2022-06,2021-07,11,349,112146.0,110643.67,5.041,700-739,80-90%,28-36%,NC,Home Improvement,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2022-06-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0000478,12,2022-07,2021-07,12,348,112146.0,110503.63,5.041,700-739,80-90%,28-36%,NC,Home Improvement,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2022-07-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0000478,13,2022-08,2021-07,13,347,112146.0,110363.0,5.041,700-739,80-90%,28-36%,NC,Home Improvement,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2022-08-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0000478,14,2022-09,2021-07,14,346,112146.0,110221.78,5.041,700-739,80-90%,28-36%,NC,Home Improvement,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2022-09-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0000478,15,2022-10,2021-07,15,345,112146.0,110079.97,5.041,700-739,80-90%,28-36%,NC,Home Improvement,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2022-10-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0000478,16,2022-11,2021-07,16,344,112146.0,109937.56,5.041,700-739,80-90%,28-36%,NC,Home Improvement,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2022-11-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0000478,17,2022-12,2021-07,17,343,112146.0,109794.55,5.041,700-739,80-90%,28-36%,NC,Home Improvement,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2022-12-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0000493,1,2022-07,2022-06,1,179,67161.0,66879.44,3.617,660-699,70-80%,20-28%,FL,Refinance,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2022-07-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0000493,2,2022-08,2022-06,2,178,67161.0,66597.04,3.617,660-699,70-80%,20-28%,FL,Refinance,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2022-08-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0000493,3,2022-09,2022-06,3,177,67161.0,66313.78,3.617,660-699,70-80%,20-28%,FL,Refinance,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2022-09-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0000493,4,2022-10,2022-06,4,176,67161.0,66029.67,3.617,660-699,70-80%,20-28%,FL,Refinance,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2022-10-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0000493,5,2022-11,2022-06,5,175,67161.0,65744.71,3.617,660-699,70-80%,20-28%,FL,Refinance,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2022-11-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0000493,6,2022-12,2022-06,6,174,67161.0,65458.88,3.617,660-699,70-80%,20-28%,FL,Refinance,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2022-12-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0000504,1,2021-06,2021-05,1,179,420266.0,418883.38,6.516,660-699,80-90%,36-43%,CA,Purchase,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2021-06-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0000504,2,2021-07,2021-05,2,178,420266.0,417493.25,6.516,660-699,80-90%,36-43%,CA,Purchase,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2021-07-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0000504,3,2021-08,2021-05,3,177,420266.0,416095.57,6.516,660-699,80-90%,36-43%,CA,Purchase,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2021-08-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0000504,4,2021-09,2021-05,4,176,420266.0,414690.31,6.516,660-699,80-90%,36-43%,CA,Purchase,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2021-09-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0000504,5,2021-10,2021-05,5,175,420266.0,413277.41,6.516,660-699,80-90%,36-43%,CA,Purchase,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2021-10-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0000504,6,2021-11,2021-05,6,174,420266.0,411856.84,6.516,660-699,80-90%,36-43%,CA,Purchase,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2021-11-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0000504,7,2021-12,2021-05,7,173,420266.0,410428.56,6.516,660-699,80-90%,36-43%,CA,Purchase,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2021-12-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0000504,8,2022-01,2021-05,8,172,420266.0,408992.52,6.516,660-699,80-90%,36-43%,CA,Purchase,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2022-01-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0000504,9,2022-02,2021-05,9,171,420266.0,407548.68,6.516,660-699,80-90%,36-43%,CA,Purchase,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2022-02-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0000504,10,2022-03,2021-05,10,170,420266.0,406097.0,6.516,660-699,80-90%,36-43%,CA,Purchase,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2022-03-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0000504,11,2022-04,2021-05,11,169,420266.0,404637.45,6.516,660-699,80-90%,36-43%,CA,Purchase,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2022-04-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0000504,12,2022-05,2021-05,12,168,420266.0,403169.96,6.516,660-699,80-90%,36-43%,CA,Purchase,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2022-05-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0000504,13,2022-06,2021-05,13,167,420266.0,401694.51,6.516,660-699,80-90%,36-43%,CA,Purchase,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2022-06-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0000504,14,2022-07,2021-05,14,166,420266.0,400211.04,6.516,660-699,80-90%,36-43%,CA,Purchase,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2022-07-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0000504,15,2022-08,2021-05,15,165,420266.0,398719.52,6.516,660-699,80-90%,36-43%,CA,Purchase,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2022-08-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0000504,16,2022-09,2021-05,16,164,420266.0,397219.91,6.516,660-699,80-90%,36-43%,CA,Purchase,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2022-09-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0000504,17,2022-10,2021-05,17,163,420266.0,395712.14,6.516,660-699,80-90%,36-43%,CA,Purchase,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2022-10-01,Encompass,Under Exception,Current,0,0,1,0,0,
LN0000504,18,2022-11,2021-05,18,162,420266.0,394196.2,6.516,660-699,80-90%,36-43%,CA,Purchase,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2022-11-01,Encompass,Under Exception,Current,0,0,1,0,0,
LN0000504,19,2022-12,2021-05,19,161,420266.0,392672.02,6.516,660-699,80-90%,36-43%,CA,Purchase,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2022-12-01,Encompass,Under Exception,Current,0,0,1,0,0,
LN0000520,1,2022-11,2022-10,1,179,106462.0,105971.4,2.435,<620,70-80%,36-43%,VA,Purchase,Primary,Manufactured,Servicer_E,Current,0,0,0,0,,2022-11-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0000520,2,2022-12,2022-10,2,178,106462.0,105479.81,2.435,<620,70-80%,36-43%,VA,Purchase,Primary,Manufactured,Servicer_E,Current,0,0,0,0,,2022-12-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0000550,1,2022-08,2022-07,1,359,50000.0,49924.12,3.707,740-779,80-90%,28-36%,WI,Refinance,Second Home,Single Family,Servicer_A,Current,0,0,0,0,,2022-08-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0000550,2,2022-09,2022-07,2,358,50000.0,49848.0,3.707,740-779,80-90%,28-36%,WI,Refinance,Second Home,Single Family,Servicer_A,Current,0,0,0,0,,2022-09-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0000550,3,2022-10,2022-07,3,357,50000.0,49771.65,3.707,740-779,80-90%,28-36%,WI,Refinance,Second Home,Single Family,Servicer_A,Current,0,0,0,0,,2022-10-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0000550,4,2022-11,2022-07,4,356,50000.0,49695.07,3.707,740-779,80-90%,28-36%,WI,Refinance,Second Home,Single Family,Servicer_A,Current,0,0,0,0,,2022-11-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0000550,5,2022-12,2022-07,5,355,50000.0,49618.24,3.707,740-779,80-90%,28-36%,WI,Refinance,Second Home,Single Family,Servicer_A,Current,0,0,0,0,,2022-12-01,Black Knight,Pending Review,Current,0,0,0,0,0,
LN0000553,1,2021-10,2021-09,1,359,257826.0,257553.89,5.693,<620,80-90%,28-36%,WA,Home Improvement,Second Home,Single Family,Servicer_A,Current,0,0,0,0,,2021-10-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0000553,2,2021-11,2021-09,2,358,257826.0,257280.49,5.693,<620,80-90%,28-36%,WA,Home Improvement,Second Home,Single Family,Servicer_A,Current,0,0,0,0,,2021-11-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0000553,3,2021-12,2021-09,3,357,257826.0,257005.79,5.693,<620,80-90%,28-36%,WA,Home Improvement,Second Home,Single Family,Servicer_A,Current,0,0,0,0,,2021-12-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0000553,4,2022-01,2021-09,4,356,257826.0,256729.79,5.693,<620,80-90%,28-36%,WA,Home Improvement,Second Home,Single Family,Servicer_A,Current,0,0,0,0,,2022-01-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0000553,5,2022-02,2021-09,5,355,257826.0,256452.48,5.693,<620,80-90%,28-36%,WA,Home Improvement,Second Home,Single Family,Servicer_A,Current,0,0,0,0,,2022-02-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0000553,6,2022-03,2021-09,6,354,257826.0,256173.85,5.693,<620,80-90%,28-36%,WA,Home Improvement,Second Home,Single Family,Servicer_A,Current,0,0,0,0,,2022-03-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0000553,7,2022-04,2021-09,7,353,257826.0,255893.9,5.693,<620,80-90%,28-36%,WA,Home Improvement,Second Home,Single Family,Servicer_A,Current,0,0,0,0,,2022-04-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0000553,8,2022-05,2021-09,8,352,257826.0,255612.63,5.693,<620,80-90%,28-36%,WA,Home Improvement,Second Home,Single Family,Servicer_A,Current,0,0,0,0,,2022-05-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0000553,9,2022-06,2021-09,9,351,257826.0,255330.02,5.693,<620,80-90%,28-36%,WA,Home Improvement,Second Home,Single Family,Servicer_A,Current,0,0,0,0,,2022-06-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0000553,10,2022-07,2021-09,10,350,257826.0,255046.06,5.693,<620,80-90%,28-36%,WA,Home Improvement,Second Home,Single Family,Servicer_A,Current,0,0,0,0,,2022-07-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0000553,11,2022-08,2021-09,11,349,257826.0,254760.77,5.693,<620,80-90%,28-36%,WA,Home Improvement,Second Home,Single Family,Servicer_A,Current,0,0,0,0,,2022-08-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0000553,12,2022-09,2021-09,12,348,257826.0,254474.11,5.693,<620,80-90%,28-36%,WA,Home Improvement,Second Home,Single Family,Servicer_A,Current,0,0,0,0,,2022-09-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0000553,13,2022-10,2021-09,13,347,257826.0,254186.1,5.693,<620,80-90%,28-36%,WA,Home Improvement,Second Home,Single Family,Servicer_A,Current,0,0,0,0,,2022-10-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0000553,14,2022-11,2021-09,14,346,257826.0,253896.72,5.693,<620,80-90%,28-36%,WA,Home Improvement,Second Home,Single Family,Servicer_A,Current,0,0,0,0,,2022-11-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0000553,15,2022-12,2021-09,15,345,257826.0,253605.97,5.693,<620,80-90%,28-36%,WA,Home Improvement,Second Home,Single Family,Servicer_A,Current,0,0,0,0,,2022-12-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0000557,1,2022-09,2022-08,1,359,93953.0,93841.81,5.082,700-739,70-80%,20-28%,TX,Purchase,Primary,Condo,Servicer_D,Current,0,0,0,0,,2022-09-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0000557,2,2022-10,2022-08,2,358,93953.0,93730.15,5.082,700-739,70-80%,20-28%,TX,Purchase,Primary,Condo,Servicer_D,Current,0,0,0,0,,2022-10-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0000557,3,2022-11,2022-08,3,357,93953.0,93618.02,5.082,700-739,70-80%,20-28%,TX,Purchase,Primary,Condo,Servicer_D,Current,0,0,0,0,,2022-11-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0000557,4,2022-12,2022-08,4,356,93953.0,93505.41,5.082,700-739,70-80%,20-28%,TX,Purchase,Primary,Condo,Servicer_D,Current,0,0,0,0,,2022-12-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0000587,1,2022-02,2022-01,1,359,148525.0,148367.2,5.658,660-699,70-80%,>43%,NJ,Refinance,Primary,Single Family,Servicer_A,Current,0,0,0,0,,2022-02-01,Ellie Mae,Missing Items,Current,0,0,0,0,0,
LN0000587,2,2022-03,2022-01,2,358,148525.0,148208.67,5.658,660-699,70-80%,>43%,NJ,Refinance,Primary,Single Family,Servicer_A,Current,0,0,0,0,,2022-03-01,Ellie Mae,Missing Items,Current,0,0,0,0,0,
LN0000587,3,2022-04,2022-01,3,357,148525.0,148049.38,5.658,660-699,70-80%,>43%,NJ,Refinance,Primary,Single Family,Servicer_A,Current,0,0,0,0,,2022-04-01,Ellie Mae,Missing Items,Current,0,0,0,0,0,
LN0000587,4,2022-05,2022-01,4,356,148525.0,147889.34,5.658,660-699,70-80%,>43%,NJ,Refinance,Primary,Single Family,Servicer_A,Current,0,0,0,0,,2022-05-01,Ellie Mae,Missing Items,Current,0,0,0,0,0,
LN0000587,5,2022-06,2022-01,5,355,148525.0,147728.55,5.658,660-699,70-80%,>43%,NJ,Refinance,Primary,Single Family,Servicer_A,Current,0,0,0,0,,2022-06-01,Ellie Mae,Missing Items,Current,0,0,0,0,0,
LN0000587,6,2022-07,2022-01,6,354,148525.0,147567.0,5.658,660-699,70-80%,>43%,NJ,Refinance,Primary,Single Family,Servicer_A,Current,0,0,0,0,,2022-07-01,Ellie Mae,Missing Items,Current,0,0,0,0,0,
LN0000587,7,2022-08,2022-01,7,353,148525.0,147404.69,5.658,660-699,70-80%,>43%,NJ,Refinance,Primary,Single Family,Servicer_A,Current,0,0,0,0,,2022-08-01,Ellie Mae,Missing Items,Current,0,0,0,0,0,
LN0000587,8,2022-09,2022-01,8,352,148525.0,147241.61,5.658,660-699,70-80%,>43%,NJ,Refinance,Primary,Single Family,Servicer_A,Current,0,0,0,0,,2022-09-01,Ellie Mae,Missing Items,Current,0,0,0,0,0,
LN0000587,9,2022-10,2022-01,9,351,148525.0,147077.76,5.658,660-699,70-80%,>43%,NJ,Refinance,Primary,Single Family,Servicer_A,Current,0,0,0,0,,2022-10-01,Ellie Mae,Missing Items,Current,0,0,0,0,0,
LN0000587,10,2022-11,2022-01,10,350,148525.0,146913.14,5.658,660-699,70-80%,>43%,NJ,Refinance,Primary,Single Family,Servicer_A,Current,0,0,0,0,,2022-11-01,Ellie Mae,Missing Items,Current,0,0,0,0,0,
LN0000587,11,2022-12,2022-01,11,349,148525.0,146747.75,5.658,660-699,70-80%,>43%,NJ,Refinance,Primary,Single Family,Servicer_A,Current,0,0,0,0,,2022-12-01,Ellie Mae,Missing Items,Current,0,0,0,0,0,
LN0000600,1,2022-12,2022-11,1,359,86541.0,86412.65,3.837,700-739,60-70%,>43%,CA,Cash-Out Refinance,Primary,Condo,Servicer_A,Current,0,0,0,0,,2022-12-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0000607,1,2022-05,2022-04,1,359,176475.0,176239.38,4.424,700-739,60-70%,20-28%,FL,Refinance,Investment,Multi-Family,Servicer_E,Current,0,0,0,0,,2022-05-01,Ellie Mae,Missing Items,Current,0,0,0,0,0,
LN0000607,2,2022-06,2022-04,2,358,176475.0,176002.9,4.424,700-739,60-70%,20-28%,FL,Refinance,Investment,Multi-Family,Servicer_E,Current,0,0,0,0,,2022-06-01,Ellie Mae,Missing Items,Current,0,0,0,0,0,
LN0000607,3,2022-07,2022-04,3,357,176475.0,175765.54,4.424,700-739,60-70%,20-28%,FL,Refinance,Investment,Multi-Family,Servicer_E,Current,0,0,0,0,,2022-07-01,Ellie Mae,Missing Items,Current,0,0,0,0,0,
LN0000607,4,2022-08,2022-04,4,356,176475.0,175527.31,4.424,700-739,60-70%,20-28%,FL,Refinance,Investment,Multi-Family,Servicer_E,Current,0,0,0,0,,2022-08-01,Ellie Mae,Missing Items,Current,0,0,0,0,0,
LN0000607,5,2022-09,2022-04,5,355,176475.0,175288.2,4.424,700-739,60-70%,20-28%,FL,Refinance,Investment,Multi-Family,Servicer_E,Current,0,0,0,0,,2022-09-01,Ellie Mae,Missing Items,Current,0,0,0,0,0,
LN0000607,6,2022-10,2022-04,6,354,176475.0,175048.2,4.424,700-739,60-70%,20-28%,FL,Refinance,Investment,Multi-Family,Servicer_E,Current,0,0,0,0,,2022-10-01,Ellie Mae,Missing Items,Current,0,0,0,0,0,
LN0000607,7,2022-11,2022-04,7,353,176475.0,174807.33,4.424,700-739,60-70%,20-28%,FL,Refinance,Investment,Multi-Family,Servicer_E,Current,0,0,0,0,,2022-11-01,Ellie Mae,Missing Items,Current,0,0,0,0,0,
LN0000607,8,2022-12,2022-04,8,352,176475.0,174565.56,4.424,700-739,60-70%,20-28%,FL,Refinance,Investment,Multi-Family,Servicer_E,Current,0,0,0,0,,2022-12-01,Ellie Mae,Missing Items,Current,0,0,0,0,0,
LN0000608,1,2022-10,2022-09,1,359,234877.0,234598.88,5.079,740-779,70-80%,36-43%,MO,Purchase,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2022-10-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0000608,2,2022-11,2022-09,2,358,234877.0,234319.59,5.079,740-779,70-80%,36-43%,MO,Purchase,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2022-11-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0000608,3,2022-12,2022-09,3,357,234877.0,234039.11,5.079,740-779,70-80%,36-43%,MO,Purchase,Primary,Single Family,Servicer_B,Current,0,0,0,0,,2022-12-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0000613,1,2022-04,2022-03,1,359,146460.0,146297.02,5.412,660-699,90-95%,36-43%,MI,Purchase,Primary,Townhouse,Servicer_D,Current,0,0,0,0,,2022-04-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0000613,2,2022-05,2022-03,2,358,146460.0,146133.3,5.412,660-699,90-95%,36-43%,MI,Purchase,Primary,Townhouse,Servicer_D,Current,0,0,0,0,,2022-05-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0000613,3,2022-06,2022-03,3,357,146460.0,145968.85,5.412,660-699,90-95%,36-43%,MI,Purchase,Primary,Townhouse,Servicer_D,Current,0,0,0,0,,2022-06-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0000613,4,2022-07,2022-03,4,356,146460.0,145803.65,5.412,660-699,90-95%,36-43%,MI,Purchase,Primary,Townhouse,Servicer_D,Current,0,0,0,0,,2022-07-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0000613,5,2022-08,2022-03,5,355,146460.0,145637.71,5.412,660-699,90-95%,36-43%,MI,Purchase,Primary,Townhouse,Servicer_D,Current,0,0,0,0,,2022-08-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0000613,6,2022-09,2022-03,6,354,146460.0,145471.02,5.412,660-699,90-95%,36-43%,MI,Purchase,Primary,Townhouse,Servicer_D,Current,0,0,0,0,,2022-09-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0000613,7,2022-10,2022-03,7,353,146460.0,145303.58,5.412,660-699,90-95%,36-43%,MI,Purchase,Primary,Townhouse,Servicer_D,Current,0,0,0,0,,2022-10-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0000613,8,2022-11,2022-03,8,352,146460.0,145135.39,5.412,660-699,90-95%,36-43%,MI,Purchase,Primary,Townhouse,Servicer_D,Current,0,0,0,0,,2022-11-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0000613,9,2022-12,2022-03,9,351,146460.0,144966.43,5.412,660-699,90-95%,36-43%,MI,Purchase,Primary,Townhouse,Servicer_D,Current,0,0,0,0,,2022-12-01,CoreLogic,Complete,Current,0,0,0,0,0,
LN0000624,1,2022-02,2022-01,1,359,187981.0,187731.2,4.45,740-779,70-80%,20-28%,CA,Purchase,Primary,Condo,Servicer_B,Current,0,0,0,0,,2022-02-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0000624,2,2022-03,2022-01,2,358,187981.0,187480.47,4.45,740-779,70-80%,20-28%,CA,Purchase,Primary,Condo,Servicer_B,Current,0,0,0,0,,2022-03-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0000624,3,2022-04,2022-01,3,357,187981.0,187228.82,4.45,740-779,70-80%,20-28%,CA,Purchase,Primary,Condo,Servicer_B,Current,0,0,0,0,,2022-04-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0000624,4,2022-05,2022-01,4,356,187981.0,186976.23,4.45,740-779,70-80%,20-28%,CA,Purchase,Primary,Condo,Servicer_B,Current,0,0,0,0,,2022-05-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0000624,5,2022-06,2022-01,5,355,187981.0,186722.71,4.45,740-779,70-80%,20-28%,CA,Purchase,Primary,Condo,Servicer_B,Current,0,0,0,0,,2022-06-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0000624,6,2022-07,2022-01,6,354,187981.0,186468.24,4.45,740-779,70-80%,20-28%,CA,Purchase,Primary,Condo,Servicer_B,Current,0,0,0,0,,2022-07-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0000624,7,2022-08,2022-01,7,353,187981.0,186212.83,4.45,740-779,70-80%,20-28%,CA,Purchase,Primary,Condo,Servicer_B,Current,0,0,0,0,,2022-08-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0000624,8,2022-09,2022-01,8,352,187981.0,185956.47,4.45,740-779,70-80%,20-28%,CA,Purchase,Primary,Condo,Servicer_B,Current,0,0,0,0,,2022-09-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0000624,9,2022-10,2022-01,9,351,187981.0,185699.17,4.45,740-779,70-80%,20-28%,CA,Purchase,Primary,Condo,Servicer_B,Current,0,0,0,0,,2022-10-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0000624,10,2022-11,2022-01,10,350,187981.0,185440.91,4.45,740-779,70-80%,20-28%,CA,Purchase,Primary,Condo,Servicer_B,Current,0,0,0,0,,2022-11-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0000624,11,2022-12,2022-01,11,349,187981.0,185181.69,4.45,740-779,70-80%,20-28%,CA,Purchase,Primary,Condo,Servicer_B,Current,0,0,0,0,,2022-12-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0000628,1,2020-03,2020-02,1,179,99075.0,98677.38,4.152,780+,90-95%,36-43%,MA,Refinance,Primary,Condo,Servicer_C,Current,0,0,0,0,,2020-03-01,Encompass,Under Exception,Current,0,0,0,0,0,
LN0000628,2,2020-04,2020-02,2,178,99075.0,98278.39,4.152,780+,90-95%,36-43%,MA,Refinance,Primary,Condo,Servicer_C,Current,0,0,0,0,,2020-04-01,Encompass,Under Exception,Current,0,0,0,0,0,
